time,centroid_x,FRwheel_x,FRwheel_z,RRwheel_x,floor_x,floor_z
66.58,0.128,0.592,-0.695,0.099,0.205,-0.208
66.6,0.243,0.197,0.199,1.085,0.146,-0.178
66.62,0.216,-0.197,0,1.184,0.438,-0.297
66.64,0.151,0.69,0.298,0.888,0.263,-0.208
66.66,0.436,0.296,0.099,0.691,0.438,-0.178
66.68,0.251,0.888,-0.497,0.79,0.379,-0.297
66.7,0.079,1.183,-0.099,1.085,0.35,-0.208
66.72,0.392,1.183,-0.298,0.296,0.525,-0.356
66.74,0.126,0.888,0.199,0.79,0.263,-0.148
66.76,0.322,1.085,0.199,-0.098,0.379,0.089
66.78,0.289,1.085,-0.894,0.395,0.205,-0.03
66.8,0.051,1.282,-0.695,1.085,0.234,-0.505
66.82,0.447,1.085,-0.596,0.592,0.467,-0.267
66.84,0.224,1.282,0,0.691,0.409,-0.297
66.86,0.259,1.874,0,0.494,0.175,-0.386
66.88,0.296,2.071,-0.795,0.198,0.205,0.149
66.9,0.171,1.676,0,0.691,0.263,-0.03
66.92,0.306,1.282,-0.199,0.395,0.379,-0.208
66.94,0.387,0.69,-0.099,-0.098,0.554,0.03
66.96,0.306,0.789,-0.199,0.395,0.234,-0.178
66.98,0.33,0.592,0.199,0.099,0.438,0.03
67,0.24,0.888,-0.199,0.395,0.35,0
67.02,0.089,1.972,0.199,0.888,0.379,-0.446
67.04,0.528,1.381,-0.695,0.395,0.584,0.089
67.06,0.185,0.592,-1.093,0.395,0.117,-0.386
67.08,0.291,0.592,-0.993,0.79,0.438,-0.416
67.1,0.249,0.592,0.696,0.592,0.379,-0.356
67.12,0.077,0.395,-0.695,0.395,0,-0.564
67.14,0.396,-0.887,-1.391,0.395,0.438,-0.208
67.16,0.159,0,-0.099,0.395,0.146,-0.594
67.18,0.232,2.071,-0.099,0.198,0.263,-0.416
67.2,0.294,0.69,0.696,0.691,0.613,0.327
67.22,0.046,3.846,-0.199,1.283,0,-0.089
67.24,0.418,1.972,0.894,1.283,0.35,-0.119
67.26,0.3,3.649,-0.497,0,0.35,-0.03
67.28,0.224,2.761,-1.093,0.79,0.35,-0.356
67.3,0.436,2.268,-0.397,0.395,0.554,0
67.32,0.112,1.676,-1.292,0.691,0.175,-0.505
67.34,0.418,1.578,-0.099,0.79,0.35,-0.446
67.36,0.283,2.465,0,-0.098,0.409,-0.416
67.38,0.245,3.156,-0.397,0.691,0.205,-0.119
67.4,0.461,2.564,0.596,0.198,0.467,-0.119
67.42,0.23,4.832,-0.497,0.987,0.321,0
67.44,0.524,0.493,-1.788,0.79,0.525,0.149
67.46,0.459,2.761,1.49,1.381,0.496,0.119
67.48,0.471,-0.887,-0.795,1.283,0.554,0.03
67.5,0.671,-0.197,-0.397,0.987,0.817,-0.238
67.52,0.471,0.888,0.199,1.085,0.817,-0.416
67.54,0.677,1.381,-0.199,1.085,0.671,-0.356
67.56,0.367,2.958,0.795,0.79,0.584,0.03
67.58,0.545,2.367,-1.59,1.48,0.584,-0.03
67.6,0.455,2.958,-0.497,1.579,0.438,-0.297
67.62,0.653,-1.972,0.696,0.888,0.584,0.089
67.64,0.428,2.465,1.59,0.099,0.671,0
67.66,0.565,2.958,-0.397,0.198,0.496,0.327
67.68,0.494,1.578,-0.497,1.973,0.525,0.119
67.7,0.381,2.465,-1.59,1.283,0.554,-0.356
67.72,0.498,1.085,-0.397,0.592,0.642,0.119
67.74,0.467,0.493,-0.993,0.592,0.642,-0.356
67.76,0.412,1.578,-0.397,0.592,0.409,0.06
67.78,0.504,1.085,1.689,0.494,0.525,-0.416
67.8,0.571,0.789,-0.795,0.79,0.409,0
67.82,0.402,2.958,0.397,0.691,0.525,-0.267
67.84,0.357,-0.197,0.199,0.888,0.525,-0.148
67.86,0.62,1.479,-0.596,1.579,0.409,0.119
67.88,0.287,2.268,-0.993,1.283,0.671,-0.089
67.9,0.549,0.888,3.775,1.085,0.554,-0.089
67.92,0.606,-0.887,0.099,0.395,0.671,-0.059
67.94,0.394,2.465,0.298,0,0.584,-0.148
67.96,0.588,1.775,-0.099,0.395,0.321,-0.238
67.98,0.345,0.395,0.397,-0.098,0.263,-0.208
68,0.394,1.183,-1.689,2.269,0.467,-0.267
68.02,0.259,1.381,0,1.085,0.467,-0.356
68.04,0.577,-0.887,0.298,0.296,0.613,-0.178
68.06,0.404,2.761,-1.987,0.099,0.292,-0.208
68.08,0.416,0.69,1.192,1.085,0.642,-0.089
68.1,0.506,1.578,-0.695,0.888,0.496,-0.386
68.12,0.422,3.353,-1.987,0.987,0.438,-0.178
68.14,0.257,1.479,0.894,0.79,0.467,-0.059
68.16,0.596,1.874,-0.397,1.381,0.35,-0.148
68.18,0.31,2.761,-0.795,0.888,0.642,0.03
68.2,0.443,0.986,2.285,1.184,0.409,-0.089
68.22,0.404,2.761,-1.093,1.283,0.321,0.119
68.24,0.294,2.958,0,0.395,0.409,-0.089
68.26,0.494,0,0.199,2.467,0.671,0
68.28,0.428,1.085,1.49,-0.493,0.642,-0.356
68.3,0.473,1.183,0.497,1.283,0.613,0
68.32,0.518,3.747,0.099,1.283,0.409,-0.03
68.34,0.426,0.69,-0.894,0.691,0.584,0.119
68.36,0.4,4.339,-1.888,1.283,0.496,-0.119
68.38,0.21,1.381,-0.199,1.48,0.409,-0.238
68.4,0.614,1.479,-0.497,1.677,0.525,-0.178
68.42,0.273,2.761,-0.397,0.79,0.438,-0.267
68.44,0.563,-0.69,0.497,0.296,0.554,0.03
68.46,0.461,2.071,-0.497,0.888,0.409,-0.208
68.48,0.363,1.183,1.292,0.395,0.496,0.119
68.5,0.385,1.282,-0.795,1.381,0.438,-0.089
68.52,0.402,0.69,0.397,-0.789,0.554,0.06
68.54,0.385,0.789,-1.292,0.691,0.467,-0.089
68.56,0.453,1.479,0.298,0.987,0.438,-0.238
68.58,0.277,1.381,0.298,1.973,0.554,-0.208
68.6,0.214,2.169,-1.391,3.453,0.438,-0.267
68.62,0.061,3.254,1.888,1.283,0.584,0.06
68.64,0.649,0.69,-0.894,-1.578,0.496,-0.178
68.66,0.532,3.451,0.298,-0.789,0.438,0
68.68,0.263,3.846,-0.596,1.283,0.292,-0.327
68.7,0.222,2.958,-0.199,2.171,0.758,-0.119
68.72,0.253,2.86,-1.59,2.269,0.379,-0.416
68.74,0.281,0.789,-0.199,-0.197,0.467,-0.148
68.76,0.485,0,1.888,0.79,0.409,-0.416
68.78,0.412,0.986,0.199,2.763,0.379,0.149
68.8,0.177,0.493,-0.497,0.395,0.525,0
68.82,0.459,1.479,-0.695,0,0.554,-0.148
68.84,0.375,1.479,-0.397,0.987,0.729,-0.059
68.86,0.263,0.986,1.49,1.283,0.496,-0.059
68.88,0.34,0.197,0.994,2.664,0.554,-0.059
68.9,0.338,-1.183,1.788,-0.098,0.584,0.03
68.92,0.443,1.381,0.994,-0.888,0.438,0.119
68.94,0.371,1.775,-0.894,-1.085,0.642,0
68.96,0.522,1.183,0.795,0.395,0.642,0.06
68.98,0.383,1.183,-0.397,0.395,0.35,-0.238
69,0.242,-0.296,0.894,2.368,0.554,0.03
69.02,0.208,0.493,2.683,2.467,0.35,0.03
69.04,0.49,-1.38,0.497,0,0.758,0
69.06,0.436,0.493,0.199,1.579,0.7,0.03
69.08,0.555,-0.197,1.093,1.579,0.467,0.06
69.1,0.263,3.057,-0.199,0.888,0.438,-0.208
69.12,0.52,1.578,0.596,1.283,0.554,0.06
69.14,0.343,1.972,-0.993,0.099,0.584,-0.03
69.16,0.404,2.958,-0.497,-0.493,0.35,0
69.18,0.639,1.183,-0.894,-0.197,0.409,0.268
69.2,0.361,1.085,-0.199,0.691,0.321,-0.03
69.22,0.39,1.183,0,0.592,0.642,-0.059
69.24,0.332,1.578,-1.59,1.579,0.409,-0.089
69.26,0.281,3.353,1.192,0.691,0.817,-0.089
69.28,0.526,2.169,0,1.283,0.554,0.06
69.3,0.449,3.254,2.384,-0.789,0.613,0.03
69.32,0.557,-0.493,-1.093,2.072,0.554,-0.089
69.34,0.261,1.578,-0.199,0.79,0.642,0.268
69.36,0.471,0.197,0.099,-0.394,0.409,-0.03
69.38,0.681,1.578,-0.199,0.888,0.554,0.208
69.4,0.281,1.874,-0.099,1.776,0.35,-0.119
69.42,0.316,0.986,0.497,2.861,0.584,-0.356
69.44,0.296,0.395,0.298,2.269,0.409,0.119
69.46,0.498,1.775,-0.099,0.296,0.554,-0.208
69.48,0.726,0.493,-1.788,-0.493,0.554,0.268
69.5,0.312,2.761,0.696,0.198,0.554,-0.119
69.52,0.504,0.69,-0.894,-0.197,0.554,0.06
69.54,0.412,0.099,-0.993,0.888,0.642,-0.327
69.56,0.371,-0.986,0.894,0.79,0.584,-0.297
69.58,0.498,1.183,0.199,0.099,0.642,0.06
69.6,0.645,1.381,-0.397,0.296,0.642,-0.416
69.62,0.581,0.296,0.497,0.198,0.554,-0.03
69.64,0.451,0.197,0.994,0.198,0.409,-0.356
69.66,0.63,0.986,0.199,1.973,0.671,0.238
69.68,0.557,0,-1.292,-0.197,0.7,-0.238
69.7,0.622,2.169,0,-0.197,0.671,-0.238
69.72,0.569,0.888,-1.292,0,0.613,0
69.74,0.577,2.268,1.49,1.776,0.525,0.03
69.76,0.563,0.197,-0.795,2.072,0.584,-0.03
69.78,0.677,-0.098,0,0.395,0.817,-0.059
69.8,0.661,-0.197,0.696,1.085,0.7,-0.208
69.82,0.73,-0.493,-0.099,0.494,0.817,-0.238
69.84,0.708,1.085,-0.199,0.691,0.554,-0.297
69.86,0.741,1.085,1.192,1.579,0.671,-0.356
69.88,0.598,1.479,0,1.776,0.671,-0.089
69.9,0.757,0.888,0.596,0.198,0.758,0.03
69.92,0.777,1.085,0.099,-0.098,0.642,0.149
69.94,0.667,1.775,-0.596,1.283,0.671,0.119
69.96,0.777,0.69,0.994,2.171,0.671,0.06
69.98,0.733,0.789,-0.199,0.099,0.846,0.089
70,0.839,0.592,0.497,1.184,1.05,0.06
70.02,0.771,0.69,0.199,1.085,0.758,0.089
70.04,0.839,1.183,0.497,1.283,0.963,0.149
70.06,0.73,1.381,0.298,0.395,0.788,-0.119
70.08,0.929,0.395,0.994,1.283,0.817,0.03
70.1,0.663,0.69,-0.795,0.395,0.817,0.03
70.12,0.849,0.789,0.298,1.085,0.817,0.06
70.14,0.763,1.381,0,0.691,0.642,-0.148
70.16,0.653,0.197,-0.397,1.776,0.613,0
70.18,0.622,1.578,-0.298,1.381,0.817,-0.297
70.2,0.726,1.085,-0.397,1.283,0.817,-0.089
70.22,0.728,0.888,-0.298,1.184,0.7,-0.208
70.24,0.698,1.183,0,1.085,0.758,-0.356
70.26,0.72,0.493,-0.397,1.085,0.817,-0.178
70.28,0.626,1.874,0.994,0.987,0.817,-0.327
70.3,0.681,1.183,1.093,0.888,0.875,0.03
70.32,0.604,1.085,-0.199,0.691,0.875,-0.267
70.34,0.957,-0.098,0.497,-0.493,0.875,0.178
70.36,0.739,0.888,0.298,1.283,0.875,0
70.38,0.72,0.888,0.497,-0.296,0.846,0.119
70.4,0.963,0.197,0.497,0.592,1.196,0.327
70.42,0.628,0.888,0.894,0.987,0.729,0.089
70.44,0.863,0.493,-0.298,1.283,0.846,0.297
70.46,0.716,0.395,0.298,2.269,0.642,0.06
70.48,0.694,0.69,0.298,1.085,0.817,-0.148
70.5,0.745,0.69,0.099,-0.197,0.875,-0.178
70.52,0.857,0.888,0,0.888,0.671,0
70.54,0.784,1.381,-0.099,-0.888,0.788,-0.238
70.56,0.853,0.69,0,2.664,0.875,-0.089
70.58,0.616,1.578,0.099,0.79,0.642,-0.178
70.6,0.8,0.789,-0.199,1.973,0.817,-0.059
70.62,0.798,1.874,0.099,1.283,0.875,-0.148
70.64,0.794,0.493,0.099,1.776,0.817,-0.327
70.66,0.753,0.888,0,1.283,0.7,-0.059
70.68,0.735,0.986,0.596,2.269,0.729,-0.148
70.7,0.773,0.789,-0.199,1.283,0.875,0.03
70.72,0.765,0.69,0.696,1.875,0.933,-0.089
70.74,0.89,0.493,0.497,1.085,0.933,0.208
70.76,0.763,0.888,0.497,1.381,0.817,-0.089
70.78,0.898,1.282,0.099,1.184,0.963,0.208
70.8,0.794,1.874,-0.199,1.085,0.846,-0.148
70.82,1.014,1.874,0,0.296,0.933,0.119
70.84,0.941,1.282,-0.199,1.283,0.846,-0.119
70.86,0.982,1.085,0.397,1.283,0.992,0
70.88,0.869,1.874,-0.397,0.888,0.963,-0.208
70.9,1.008,0.888,0.397,1.579,0.963,0.06
70.92,0.935,1.381,-0.099,0.987,0.992,-0.178
70.94,1.067,1.183,0,0.888,1.079,-0.119
70.96,0.92,1.381,-0.199,0.395,1.05,-0.267
70.98,1.084,0.69,0.696,1.283,0.963,-0.119
71,0.861,1.676,0,1.973,0.875,-0.119
71.02,1.141,1.183,0,0.888,1.079,-0.059
71.04,0.871,1.874,0,1.48,0.904,-0.178
71.06,1.118,1.578,0.099,0.987,0.992,-0.089
71.08,0.929,1.085,-0.497,1.184,0.992,-0.089
71.1,1.084,1.085,0.298,1.085,0.963,-0.059
71.12,1.086,1.381,-0.497,0.198,1.196,-0.208
71.14,1.116,1.381,-0.298,2.072,1.021,-0.059
71.16,0.933,1.972,0,0.592,0.875,-0.238
71.18,1.116,0.789,-0.199,2.072,0.904,0.119
71.2,1.043,1.874,-0.397,1.677,0.963,-0.089
71.22,1.135,1.183,-0.199,1.283,1.079,0
71.24,1.078,1.972,-0.199,1.283,0.904,-0.03
71.26,1.061,1.578,-0.099,1.085,1.021,0.03
71.28,1.045,1.381,-0.199,1.381,1.079,0
71.3,1.076,1.381,0,0.987,1.254,0.03
71.32,0.996,1.578,-0.199,1.085,1.021,-0.148
71.34,1.043,1.479,-0.099,1.184,0.992,0.06
71.36,1.002,0.493,-0.099,1.973,1.021,0.089
71.38,0.908,1.183,0.099,1.677,1.05,-0.059
71.4,1.092,1.183,0,1.677,1.05,-0.03
71.42,0.886,2.169,-0.596,0.494,0.875,-0.297
71.44,1.073,1.381,-0.099,1.283,0.904,-0.03
71.46,0.763,2.268,-0.397,1.579,0.729,-0.059
71.48,0.955,1.085,0.199,1.677,0.963,-0.059
71.5,0.922,1.381,0,0.987,0.817,-0.148
71.52,0.871,1.381,-0.199,0.888,0.992,-0.089
71.54,0.978,1.085,-0.497,0.888,0.758,-0.119
71.56,0.786,2.268,-0.695,1.381,0.817,0.208
71.58,0.871,1.183,-0.199,1.677,0.758,-0.178
71.6,0.765,2.071,0.099,1.381,0.758,-0.148
71.62,0.994,0.296,-0.199,1.381,0.992,-0.059
71.64,0.849,1.874,-0.199,0.888,0.817,-0.089
71.66,0.943,1.183,-0.695,1.579,0.817,0.089
71.68,0.861,1.381,-0.298,0.987,0.758,-0.416
71.7,0.939,1.775,0,1.381,0.758,0
71.72,0.943,0.69,0.099,1.085,0.846,-0.208
71.74,0.775,1.676,-0.298,0.987,0.613,0
71.76,0.875,1.282,-0.497,0.592,0.817,-0.148
71.78,0.684,1.874,-0.199,0.888,0.758,0.03
71.8,0.863,1.282,0,1.085,0.817,0.06
71.82,0.733,2.169,0.099,1.085,0.671,-0.089
71.84,0.843,1.183,0.199,1.283,0.758,0.06
71.86,0.671,2.367,-0.695,0.888,0.729,-0.148
71.88,0.763,1.282,-0.298,1.381,0.729,0.178
71.9,0.73,1.085,-0.397,0.888,0.817,-0.03
71.92,0.62,2.268,-0.397,1.085,0.758,-0.03
71.94,0.751,0.493,0.099,1.381,0.817,-0.119
71.96,0.567,2.564,-0.397,1.085,0.671,-0.178
71.98,0.749,1.282,0.199,1.283,0.875,0
72,0.688,2.465,0,0.592,0.729,-0.148
72.02,0.777,2.268,-0.199,0.888,0.817,0.03
72.04,0.667,2.071,-0.397,0.494,0.788,-0.119
72.06,0.779,2.564,-0.099,1.184,0.758,0.119
72.08,0.759,1.381,-0.397,0.79,0.758,-0.089
72.1,0.733,2.071,0,0.987,0.817,-0.148
72.12,0.835,1.381,-0.099,1.283,0.817,-0.238
72.14,0.69,2.367,-0.199,1.381,0.788,0
72.16,0.863,1.578,-0.099,1.579,0.933,-0.03
72.18,0.698,2.564,0,1.085,0.817,-0.178
72.2,0.904,1.874,0,1.184,0.875,-0.089
72.22,0.677,2.761,-0.695,0.691,0.729,-0.059
72.24,0.9,1.972,0.298,1.48,1.021,0
72.26,0.753,1.578,-0.298,0.691,0.729,-0.208
72.28,0.743,1.972,-0.199,0.987,0.933,0
72.3,0.835,1.183,0,0.888,0.758,-0.178
72.32,0.704,1.874,-0.199,1.184,0.875,-0.059
72.34,0.912,1.381,0,1.283,0.875,0.06
72.36,0.659,2.958,-0.397,0.987,0.758,-0.148
72.38,0.788,2.071,-0.397,1.677,0.817,0
72.4,0.649,2.761,-0.397,0.691,0.817,-0.119
72.42,0.826,1.282,0,1.283,0.817,0.03
72.44,0.677,1.972,-0.397,0.592,0.584,-0.208
72.46,0.573,1.578,0.099,1.579,0.758,-0.03
72.48,0.661,0.888,0,0.691,0.554,-0.089
72.5,0.381,2.761,-0.397,0.888,0.35,-0.178
72.52,0.585,0.69,0.099,0.691,0.409,0.06
72.54,0.312,2.268,-0.298,0.494,0.438,-0.297
72.56,0.434,0.986,0.099,0.691,0.35,0
72.58,0.232,1.183,-0.199,0.099,0.146,-0.089
72.6,0.204,1.381,0,0.494,0.175,-0.089
72.62,0.181,0.493,0.298,0.099,0.175,-0.119
72.64,0.104,1.874,-0.199,0.494,0.059,-0.089
72.66,0.085,0.789,-0.199,0.592,0,-0.267
72.68,-0.049,1.676,-0.199,0.395,-0.029,-0.089
72.7,0.126,0.69,0,0.691,0.059,0.208
72.72,-0.047,1.282,0,0.395,0.059,-0.119
72.74,0.108,0.789,0.099,0.888,0.088,0
72.76,-0.082,1.282,-0.199,0.198,-0.116,-0.267
72.78,0.055,1.183,0,0.395,0.03,0
72.8,-0.052,1.578,0,0.099,0.059,-0.178
72.82,-0.002,1.775,-0.298,0.592,0.117,0.03
72.84,0.13,0.493,0,0.296,0,-0.059
72.86,-0.047,1.972,-0.099,0.592,-0.087,-0.059
72.88,0.112,1.183,-0.397,0.888,0.059,0
72.9,-0.084,1.972,-0.497,0.296,0.03,-0.178
72.92,0.167,0.986,0,0.79,0.146,0.06
72.94,0.002,1.578,0.099,0.099,-0.058,-0.089
72.96,0.108,0.986,0.099,0.592,0.117,-0.059
72.98,0.046,1.381,-0.199,-0.296,-0.145,-0.208
73,0.081,1.578,0.199,0.592,0.146,-0.178
73.02,0.04,1.381,0,0.198,0,-0.148
73.04,0,1.775,0.099,0.296,0.088,-0.089
73.06,0.047,0.69,-0.298,0.494,-0.058,0.06
73.08,-0.041,1.775,-0.099,0.494,0.088,-0.119
73.1,0.083,0.789,0.199,0.691,0.088,-0.178
73.12,-0.064,2.268,-0.397,0,0,-0.089
73.14,0.096,0.789,-0.199,0.888,0.059,0
73.16,-0.145,1.874,-0.199,0.395,-0.262,-0.267
73.18,0.071,0.888,0.298,0.79,0.059,0.03
73.2,-0.137,1.578,0.199,-0.197,-0.058,0.119
73.22,0.071,1.381,-0.199,0.691,-0.029,0.06
73.24,-0.043,1.479,-0.298,-0.098,-0.058,-0.148
73.26,0.026,1.775,-0.199,0.888,0.117,-0.089
73.28,0.012,1.085,0.099,0.198,0.03,-0.178
73.3,0.016,2.071,-0.596,0.592,-0.029,-0.148
73.32,0.098,0.986,0,0.592,0.088,-0.148
73.34,-0.033,1.381,-0.199,0.099,0.059,-0.148
73.36,0.185,-0.098,0.298,0.592,0.088,-0.089
73.38,0.036,0.888,0.298,0.198,-0.058,-0.238
73.4,0.096,0.69,0.596,0.888,0.205,-0.089
73.42,0.036,1.085,-0.199,0.395,0.03,-0.178
73.44,0.112,0.888,0,0.691,0.205,-0.03
73.46,0.079,0.592,0,0.296,0,-0.208
73.48,0.181,1.183,0.099,0.296,0.263,-0.059
73.5,0.13,0.986,0.099,0.592,0.117,-0.119
73.52,0.077,2.268,-0.199,0.099,0.088,-0.119
73.54,0.285,0.888,-0.199,0.395,0.234,0.178
73.56,-0.002,1.972,-0.397,-0.296,-0.058,-0.089
73.58,0.181,1.085,0.199,0.296,0.175,0
73.6,-0.06,1.676,-0.497,0.592,-0.058,-0.238
73.62,0.236,1.676,-0.099,0.987,0.175,-0.089
73.64,0.057,1.874,-0.397,0,0,-0.148
73.66,0.204,1.479,-0.199,1.085,0.234,0
73.68,0.104,0.888,-0.397,0.296,0.088,-0.089
73.7,0.032,1.578,-0.397,0.79,0.263,0
73.72,0.104,0.888,-0.298,0,0.03,-0.089
73.74,0.118,1.874,0,0.494,0.234,-0.03
73.76,0.222,0.493,0.199,0.691,0.175,-0.089
73.78,0.044,1.775,-0.695,0.592,0.059,-0.089
73.8,0.153,0.592,0,0.888,0.117,-0.059
73.82,0.01,1.183,-0.298,0.888,0.059,-0.356
73.84,0.249,0.592,-0.397,1.184,0.321,-0.089
73.86,0.077,0.592,0.199,0.494,0.03,-0.089
73.88,0.193,0.789,0.397,0.592,0.263,-0.089
73.9,0.1,0.986,0,0.296,0.059,-0.327
73.92,0.077,1.381,0.099,0.592,0.117,0.149
73.94,0.202,1.775,-0.099,0,0.059,0
73.96,0.044,2.071,-0.894,0.395,0.146,0
73.98,0.136,0.888,0.298,0.296,0.059,-0.119
74,-0.037,1.381,-0.199,-0.098,0.117,-0.089
74.02,0.118,0.493,0.497,0.691,0,0.06
74.04,-0.058,1.578,0,0.296,-0.145,-0.148
74.06,0.163,0,0.596,0.691,0.263,-0.059
74.08,-0.086,1.381,0,-0.197,0,-0.208
74.1,0.118,0,0.298,0.198,-0.087,-0.089
74.12,-0.094,1.479,0.298,-0.296,-0.145,-0.089
74.14,0.112,0.296,0.298,1.283,0.059,-0.148
74.16,-0.133,1.578,-0.199,0.198,0.088,-0.178
74.18,0.047,1.479,-0.497,0.592,-0.058,-0.089
74.2,0.006,0.888,-0.894,0.395,-0.058,0
74.22,-0.07,1.381,-0.596,0.888,-0.058,-0.297
74.24,0.1,0.888,-0.298,0.395,0.088,0.06
74.26,-0.08,1.183,-0.099,0.395,-0.087,-0.356
74.28,0.071,-0.197,0.497,0.099,-0.116,-0.059
74.3,-0.096,0.789,0,0.296,0,-0.297
74.32,0.071,0.395,-0.199,0.691,-0.408,0.743
74.34,-0.221,1.183,-0.894,0.395,0.059,-0.119
74.36,-0.039,0.69,0.397,0.395,-0.029,-0.119
74.38,-0.107,1.381,-0.199,-0.592,-0.029,0
74.4,-0.174,0,0.099,0.395,-0.32,-0.089
74.42,-0.096,1.085,-0.199,0.395,-0.204,0.089
74.44,-0.311,0.888,-0.298,0.888,-0.029,-0.148
74.46,-0.239,1.085,0.099,0.198,-0.349,-0.03
74.48,-0.096,0.888,0,-0.394,-0.145,0.149
74.5,-0.333,1.282,0.298,-0.69,-0.262,-0.208
74.52,-0.135,0,0,0.198,-0.087,0.119
74.54,-0.335,1.479,-0.695,-0.098,-0.204,-0.148
74.56,-0.401,0.592,-0.397,0.987,-0.437,-0.297
74.58,-0.196,0.69,-0.199,-0.394,-0.145,-0.119
74.6,-0.541,0.69,0.199,0.296,-0.437,-0.564
74.62,-0.164,0.493,-0.199,-0.789,-0.379,-0.03
74.64,-0.305,0,-0.199,-0.098,-0.32,-0.148
74.66,-0.431,0.69,-0.397,-0.296,-0.466,-0.386
74.68,-0.321,0.099,-0.298,-0.098,-0.437,0
74.7,-0.456,0.197,-0.199,0.198,-0.553,0.149
74.72,-0.642,0.69,-0.298,0.592,-0.612,-0.208
74.74,-0.323,-0.098,0.099,0.296,-0.32,0.238
74.76,-0.395,-0.296,-0.993,-0.394,-0.262,0
74.78,-0.493,0,-0.695,0.296,-0.495,-0.327
74.8,-0.313,-0.098,-0.397,0.494,-0.408,0
74.82,-0.448,0.099,-0.397,-0.098,-0.583,0.06
74.84,-0.533,0.099,-0.397,-0.098,-0.379,-0.208
74.86,-0.39,0.69,0.298,0.296,-0.67,-0.148
74.88,-0.364,-0.789,0.696,-0.296,-0.349,-0.089
74.9,-0.441,0.789,0.596,-0.098,-0.466,-0.208
74.92,-0.523,1.282,0.497,-0.394,-0.758,-0.416
74.94,-0.311,0.592,-0.695,-0.296,-0.058,0.03
74.96,-0.511,0.592,-0.099,0.296,-0.583,-0.297
74.98,-0.533,0.986,-0.993,-0.493,-0.553,-0.356
75,-0.515,0.592,-0.298,-0.296,-0.495,-0.089
75.02,-0.423,0.197,0.298,-0.394,-0.32,-0.059
75.04,-0.552,-0.197,0.994,0.296,-0.553,-0.267
75.06,-0.623,0.888,-0.199,-0.296,-0.408,-0.416
75.08,-0.452,0.197,-0.497,-0.493,-0.32,-0.059
75.1,-0.392,0.395,-0.298,-0.394,-0.612,0.208
75.12,-0.588,0.296,0.199,-0.493,-0.233,0.149
75.14,-0.47,0.592,0.099,0.296,-0.349,-0.208
75.16,-0.495,0.296,-0.397,-0.197,-0.379,0.06
75.18,-0.429,0.592,0,-0.197,-0.32,0.119
75.2,-0.49,0.592,0.298,0.198,-0.641,-0.297
75.22,-0.695,0.493,0.696,0,-0.262,-0.386
75.24,-0.478,1.183,0,-0.098,-0.408,-0.03
75.26,-0.378,1.578,-0.497,-0.69,-0.408,0
75.28,-0.782,1.183,-0.099,0.395,-0.816,-0.208
75.3,-0.611,0.888,0.298,-0.098,-0.408,-0.356
75.32,-0.56,0.592,0.497,0.296,-0.466,-0.03
75.34,-0.65,0.592,0,-0.098,-0.262,-0.059
75.36,-0.77,1.085,-0.695,-0.493,-0.67,-0.208
75.38,-0.674,1.085,0.596,-0.296,-0.408,-0.119
75.4,-0.682,0.789,0.596,-0.098,-0.291,0.089
75.42,-0.546,0.69,0.099,-0.592,-0.437,0.03
75.44,-0.701,1.676,-0.497,0,-0.408,-0.119
75.46,-0.646,1.578,-0.099,-0.789,-0.408,-0.208
75.48,-0.619,1.479,0.397,-0.296,-0.408,0.089
75.5,-0.697,1.282,0.397,0.395,-0.466,-0.178
75.52,-0.691,2.268,-0.199,0.198,-0.495,-0.178
75.54,-0.615,1.183,-0.199,0.099,-0.349,-0.059
75.56,-0.666,1.183,-0.397,0,-0.437,0.149
75.58,-0.805,1.183,-0.397,-0.296,-0.553,-0.386
75.6,-0.627,0.888,0.397,-0.394,-0.466,-0.297
75.62,-0.556,0.296,0.298,-0.493,-0.379,0
75.64,-0.719,1.381,0.397,-0.493,-0.495,-0.416
75.66,-0.699,1.183,-0.199,0.198,-0.437,-0.178
75.68,-0.603,0.493,-0.993,0.395,-0.699,-0.148
75.7,-0.601,0.69,0.298,0.198,-0.32,-0.356
75.72,-0.68,0.789,0.397,-0.296,-0.437,-0.119
75.74,-0.774,0.69,0,0.296,-0.524,-0.119
75.76,-0.621,-0.098,0.397,-0.296,-0.67,-0.059
75.78,-0.591,-0.098,0.099,0.395,-0.612,-0.208
75.8,-0.823,0.395,0.497,-0.493,-0.291,0
75.82,-0.782,0.69,-0.099,-0.986,-0.932,-0.089
75.84,-0.962,0.789,0.497,-0.296,-0.962,-0.089
75.86,-1.019,0.493,-0.596,-0.197,-1.049,-0.416
75.88,-0.852,0.197,0.596,-0.197,-0.553,0.149
75.9,-1.197,0,-0.199,-0.098,-0.962,-0.356
75.92,-1.058,0.099,0.099,-0.493,-0.874,-0.356
75.94,-1.201,0.592,0.199,-0.098,-0.962,-0.059
75.96,-1.256,0.69,0.497,-0.394,-1.224,-0.119
75.98,-1.05,-0.197,-0.199,-0.69,-1.166,-0.178
76,-1.029,-0.493,0.497,-0.394,-1.078,-0.089
76.02,-1.426,-0.197,0.298,-0.493,-1.137,0.06
76.04,-1.444,0,0.298,-0.493,-0.932,-0.356
76.06,-1.315,0.197,0.596,-0.888,-1.486,-0.297
76.08,-1.519,0.789,0.397,-0.098,-1.107,-0.089
