time,centroid_x,centroid_y,FRwheel_x,FRwheel_z,RRwheel_x,floor_x,floor_z,velocity
7.46,-0.011,-0.473,88.844,88.224,91.062,-27.696,-31.854,0
7.48,-0.068,0.147,88.943,88.522,91.161,-27.609,-31.914,0
7.5,0.022,-0.337,88.844,88.621,90.963,-27.609,-31.824,0
7.52,-0.092,-0.067,89.042,88.422,91.062,-27.638,-31.943,0
7.54,0.051,-0.188,89.14,88.621,91.259,-27.696,-31.824,0
7.56,-0.064,-0.437,88.844,88.224,91.062,-27.609,-31.943,0
7.58,0.006,0.058,88.943,88.422,91.062,-27.609,-31.854,0
7.6,-0.037,-0.475,89.042,88.422,90.963,-27.609,-31.943,0
7.62,-0.043,0.207,89.042,88.621,91.062,-27.609,-31.914,0
7.64,-0.017,-0.43,89.042,88.422,90.963,-27.696,-31.795,0
7.66,-0.101,0.125,89.042,88.323,91.062,-27.609,-31.973,0
7.68,0.053,-0.249,88.943,88.621,90.963,-27.667,-31.824,0
7.7,-0.125,-0.212,88.844,88.224,91.062,-27.667,-31.943,0
7.72,0.016,-0.02,89.042,88.72,90.963,-27.638,-31.795,0
7.74,-0.039,-0.441,88.943,88.422,91.161,-27.696,-31.973,0
7.76,-0.017,0.162,88.943,88.522,91.161,-27.667,-31.854,0
7.78,-0.045,-0.486,88.647,88.422,90.865,-27.696,-31.854,0
7.8,-0.068,0.26,89.042,88.323,91.062,-27.667,-31.914,0
7.82,0.022,-0.367,88.647,88.621,91.062,-27.638,-31.884,0
7.84,-0.125,-0.069,89.042,88.422,90.865,-27.696,-31.914,0
7.86,0.051,-0.126,88.943,88.522,90.865,-27.667,-31.884,0
7.88,-0.051,-0.316,88.943,88.422,91.062,-27.696,-31.914,0
7.9,-0.009,0.051,88.943,88.422,91.259,-27.638,-31.824,0
7.92,-0.051,-0.506,88.844,88.522,91.062,-27.638,-31.795,0
7.94,-0.023,0.233,88.943,88.422,91.062,-27.609,-31.914,0
7.96,0.014,-0.416,88.844,88.422,91.062,-27.609,-31.824,0
7.98,-0.113,0.106,88.844,88.323,91.062,-27.667,-31.943,0
8,0.046,-0.251,88.844,88.522,91.062,-27.696,-31.824,0
8.02,-0.076,-0.171,89.042,88.422,90.963,-27.609,-32.003,0
8.04,0.012,-0.089,88.844,88.621,90.865,-27.696,-31.914,0
8.06,-0.051,-0.439,88.943,88.621,91.062,-27.696,-31.795,0
8.08,-0.021,0.211,89.042,88.422,90.963,-27.609,-31.914,0
8.1,0.002,-0.455,88.844,88.422,91.062,-27.667,-31.795,0
8.12,-0.1,0.202,89.042,88.422,91.062,-27.667,-31.973,0
8.14,0.042,-0.369,88.647,88.422,91.062,-27.609,-31.824,0
8.16,-0.09,-0.018,89.042,88.224,91.062,-27.696,-31.973,0
8.18,0.022,-0.19,88.943,88.621,91.062,-27.667,-31.824,0
8.2,-0.062,-0.326,89.042,88.422,90.963,-27.609,-31.795,0
8.22,-0.025,0.158,89.042,88.422,91.259,-27.609,-31.884,0
8.24,-0.019,-0.531,88.844,88.422,90.963,-27.667,-31.884,0
8.26,-0.074,0.225,88.943,88.422,91.161,-27.609,-31.914,0
8.28,0.036,-0.479,88.647,88.422,91.161,-27.696,-31.854,0
8.3,-0.082,0.06,89.042,88.323,91.062,-27.667,-31.943,0
8.32,0.044,-0.361,88.943,88.522,91.062,-27.638,-31.824,0
8.34,-0.066,-0.255,89.042,88.422,91.062,-27.726,-31.914,0
8.36,0.01,0.07,88.844,88.522,91.062,-27.58,-31.824,0
8.38,-0.013,-0.528,88.844,88.522,91.259,-27.726,-31.824,0
8.4,-0.07,0.266,88.943,88.621,91.161,-27.696,-31.914,0
8.42,-0.015,-0.526,89.042,88.422,90.963,-27.667,-31.824,0
8.44,-0.076,0.184,89.042,88.422,91.062,-27.609,-31.914,0
8.46,0.042,-0.379,88.844,88.621,91.062,-27.667,-31.824,0
8.48,-0.107,-0.116,88.844,88.422,91.161,-27.726,-31.973,0
8.5,0.034,-0.053,89.042,88.621,90.963,-27.609,-31.884,0
8.52,-0.052,-0.488,89.042,88.422,91.062,-27.696,-31.973,0
8.54,-0.021,0.215,89.042,88.621,91.062,-27.696,-31.824,0
8.56,-0.009,-0.52,88.943,88.323,90.865,-27.696,-31.824,0
8.58,-0.023,0.243,89.042,88.422,90.963,-27.609,-31.884,0
8.6,0.004,-0.42,88.647,88.522,91.062,-27.726,-31.824,0
8.62,-0.098,0.029,88.943,88.422,91.062,-27.726,-31.943,0
8.64,0.083,-0.206,89.042,88.72,91.062,-27.609,-31.824,0
8.66,-0.088,-0.384,88.943,88.422,91.062,-27.696,-31.973,0
8.68,0.004,0.057,88.943,88.621,91.062,-27.609,-31.854,0
8.7,-0.035,-0.524,89.042,88.422,91.062,-27.609,-31.914,0
8.72,-0.025,0.211,88.844,88.522,90.963,-27.667,-31.914,0
8.74,-0.031,-0.473,89.042,88.621,91.062,-27.726,-31.824,0
8.76,-0.078,0.147,88.943,88.422,91.062,-27.696,-31.973,0
8.78,0.049,-0.296,88.844,88.422,90.963,-27.667,-31.943,0
8.8,-0.115,-0.188,89.042,88.621,91.062,-27.667,-31.973,0
8.82,0.036,-0.083,89.042,88.422,91.161,-27.609,-31.824,0
8.84,-0.025,-0.41,88.844,88.224,91.062,-27.638,-31.973,0
8.86,-0.002,0.137,88.943,88.422,91.161,-27.638,-31.824,0
8.88,-0.043,-0.496,89.042,88.522,91.062,-27.696,-31.824,0
8.9,-0.045,0.247,89.042,88.422,91.062,-27.638,-31.973,0
8.92,0.036,-0.369,88.844,88.422,91.062,-27.609,-31.824,0
8.94,-0.121,0.011,88.943,88.422,91.062,-27.696,-31.943,0
8.96,0.057,-0.165,88.844,88.621,91.259,-27.696,-31.795,0
8.98,-0.064,-0.273,89.042,88.422,91.062,-27.667,-32.003,0
9,0.006,-0.002,88.844,88.522,91.062,-27.667,-31.824,0
9.02,-0.045,-0.52,89.042,88.422,91.161,-27.696,-31.914,0
9.04,-0.031,0.247,89.042,88.422,91.062,-27.667,-31.854,0
9.06,0.006,-0.475,88.844,88.422,90.963,-27.696,-31.914,0
9.08,-0.082,0.143,89.042,88.323,91.062,-27.609,-31.914,0
9.1,0.036,-0.271,88.844,88.422,91.062,-27.667,-31.854,0
9.12,-0.078,-0.145,88.943,88.621,91.062,-27.609,-31.973,0
9.14,0.024,-0.171,89.042,88.621,91.062,-27.696,-31.824,0
9.16,-0.06,-0.428,88.746,88.323,91.062,-27.638,-31.914,0
9.18,0.026,0.109,89.042,88.422,91.062,-27.609,-31.914,0
9.2,-0.039,-0.539,88.943,88.422,90.963,-27.696,-31.854,0
9.22,-0.049,0.205,88.943,88.522,91.062,-27.667,-31.884,0
9.24,-0.009,-0.347,88.943,88.422,91.161,-27.638,-31.884,0
9.26,-0.047,0.033,89.14,88.422,91.161,-27.638,-31.943,0
9.28,0.03,-0.19,89.042,88.522,90.963,-27.696,-31.824,0
9.3,-0.092,-0.202,88.844,88.224,91.062,-27.696,-31.943,0
9.32,0.03,-0.051,88.844,88.422,91.062,-27.667,-31.884,0
9.34,-0.062,-0.5,89.042,88.422,90.963,-27.638,-31.943,0
9.36,-0.002,0.1,88.943,88.621,90.963,-27.609,-31.824,0
9.38,-0.002,-0.42,88.943,88.422,91.062,-27.667,-31.914,0
9.4,-0.045,0.119,89.042,88.522,91.062,-27.667,-31.914,0
9.42,-0.023,-0.32,88.746,88.422,90.865,-27.755,-31.824,0
9.44,-0.094,-0.047,89.042,88.422,91.062,-27.667,-31.973,0
9.46,0.073,-0.161,89.042,88.522,91.161,-27.638,-31.824,0
9.48,-0.103,-0.312,89.042,88.422,91.062,-27.667,-31.973,0
9.5,0.002,-0.022,88.844,88.522,91.259,-27.638,-31.914,0
9.52,-0.025,-0.42,89.042,88.422,90.963,-27.696,-31.914,0
9.54,-0.005,0.139,88.943,88.422,90.963,-27.609,-31.914,0
9.56,-0.009,-0.43,88.844,88.621,90.865,-27.726,-31.795,0
9.58,-0.088,0.111,89.042,88.224,91.062,-27.609,-31.973,0
9.6,0.049,-0.314,89.042,88.522,91.062,-27.58,-31.824,0
9.62,-0.121,-0.145,88.943,88.422,91.062,-27.696,-32.032,0
9.64,0.04,-0.147,88.943,88.621,91.062,-27.696,-31.854,0
9.66,-0.051,-0.334,89.042,88.422,90.963,-27.696,-31.943,0
9.68,0.01,0.119,89.042,88.621,91.161,-27.696,-31.795,0
9.7,-0.029,-0.475,89.042,88.422,90.865,-27.667,-31.914,0
9.72,-0.068,0.266,88.943,88.422,90.963,-27.609,-31.914,0
9.74,0.04,-0.383,89.042,88.522,90.865,-27.609,-31.854,0
9.76,-0.117,0.062,89.042,88.422,90.963,-27.696,-31.943,0
9.78,0.063,-0.188,88.844,88.522,91.062,-27.638,-31.824,0
9.8,-0.07,-0.224,88.844,88.422,91.062,-27.667,-31.914,0
9.82,-0.002,-0.02,88.943,88.621,91.062,-27.755,-31.795,0
9.84,-0.064,-0.484,89.042,88.323,91.062,-27.696,-31.914,0
9.86,-0.013,0.253,88.943,88.522,91.161,-27.551,-31.914,0
9.88,-0.007,-0.516,88.844,88.522,90.963,-27.696,-31.854,0
9.9,-0.08,0.145,88.844,88.422,90.865,-27.667,-31.914,0
9.92,0.022,-0.288,88.943,88.522,91.062,-27.667,-31.854,0
9.94,-0.074,-0.151,89.14,88.422,91.062,-27.667,-32.003,0
9.96,0.044,-0.187,88.943,88.522,91.062,-27.696,-31.824,0
9.98,-0.047,-0.433,88.844,88.621,91.161,-27.696,-31.914,0
10,-0.002,0.074,89.042,88.422,90.865,-27.609,-31.854,0
10.02,-0.023,-0.533,89.042,88.422,90.865,-27.696,-31.884,0
10.04,-0.033,0.217,89.042,88.422,91.062,-27.696,-31.824,0
10.06,0,-0.347,88.844,88.422,90.865,-27.667,-31.824,0
10.08,-0.064,0.068,89.042,88.422,91.161,-27.609,-32.003,0
10.1,0.022,-0.208,88.943,88.522,91.062,-27.726,-31.854,0
10.12,-0.088,-0.2,89.042,88.422,90.963,-27.609,-31.973,0
10.14,0.053,-0.018,88.943,88.422,91.062,-27.609,-31.914,0
10.16,-0.039,-0.461,88.844,88.323,90.963,-27.696,-31.943,0
10.18,-0.031,0.158,88.943,88.422,91.161,-27.609,-31.914,0
10.2,-0.023,-0.437,88.943,88.621,91.062,-27.638,-31.884,0
10.22,-0.062,0.172,88.844,88.323,90.865,-27.696,-31.914,0
10.24,0.024,-0.343,88.844,88.621,90.963,-27.667,-31.854,0
10.26,-0.096,-0.034,89.042,88.224,91.062,-27.609,-31.943,0
10.28,0.055,-0.179,88.844,88.422,90.963,-27.667,-31.884,0
10.3,-0.078,-0.406,88.943,88.224,91.062,-27.667,-31.914,0
10.32,-0.019,0.047,88.943,88.621,91.161,-27.609,-31.795,0
10.34,-0.037,-0.488,89.042,88.224,90.963,-27.696,-31.854,0
10.36,-0.019,0.192,88.844,88.422,90.963,-27.609,-31.914,0
10.38,0.01,-0.459,88.844,88.621,91.062,-27.667,-31.914,0
10.4,-0.113,0.119,88.844,88.422,91.161,-27.696,-31.943,0
10.42,0.046,-0.31,88.943,88.621,91.062,-27.638,-31.854,0
10.44,-0.092,-0.234,88.943,88.422,91.161,-27.696,-31.973,0
10.46,0.012,-0.008,88.844,88.522,91.062,-27.638,-31.824,0
10.48,-0.031,-0.416,89.042,88.422,91.062,-27.638,-32.003,0
10.5,-0.017,0.207,88.943,88.522,91.062,-27.696,-31.854,0
10.52,-0.021,-0.488,89.042,88.522,90.963,-27.696,-31.914,0
10.54,-0.074,0.256,89.042,88.422,91.062,-27.638,-31.973,0
10.56,0.071,-0.373,88.844,88.522,91.062,-27.58,-31.824,0
10.58,-0.109,-0.057,89.042,88.422,91.062,-27.696,-31.973,0
10.6,0.038,-0.139,88.844,88.522,91.062,-27.638,-31.884,0
10.62,-0.07,-0.343,89.042,88.224,90.963,-27.609,-32.003,0
10.64,-0.019,0.08,89.042,88.621,91.161,-27.609,-31.854,0
10.66,-0.043,-0.516,88.844,88.422,90.963,-27.696,-31.914,0
10.68,-0.058,0.286,89.042,88.422,90.865,-27.667,-31.914,0
10.7,0.012,-0.469,89.042,88.621,90.963,-27.638,-31.854,0
10.72,-0.129,0.098,89.042,88.422,91.062,-27.609,-32.003,0
10.74,0.047,-0.263,88.844,88.422,91.161,-27.609,-31.795,0
10.76,-0.072,-0.216,89.042,88.422,90.865,-27.696,-32.032,0
10.78,0.018,-0.067,88.943,88.422,90.865,-27.726,-31.824,0
10.8,-0.054,-0.502,88.746,88.522,91.062,-27.696,-31.973,0
10.82,-0.031,0.229,89.042,88.422,91.259,-27.638,-31.973,0
10.84,0.004,-0.53,88.844,88.422,91.062,-27.696,-31.824,0
10.86,-0.088,0.211,89.042,88.621,91.161,-27.696,-31.973,0
10.88,0.032,-0.347,88.943,88.422,91.062,-27.609,-31.854,0
10.9,-0.092,-0.049,89.042,88.422,91.062,-27.696,-31.973,0
10.92,0.024,-0.19,89.042,88.422,90.963,-27.638,-31.854,0
10.94,-0.043,-0.384,89.042,88.422,91.062,-27.696,-31.914,0
10.96,0.004,0.18,89.14,88.422,90.963,-27.696,-31.914,0
10.98,-0.003,-0.526,88.943,88.422,91.062,-27.638,-31.884,0
11,-0.064,0.26,88.943,88.621,91.062,-27.638,-31.943,0
11.02,0.024,-0.453,88.943,88.422,91.062,-27.667,-31.884,0
11.04,-0.098,0.076,88.844,88.422,91.062,-27.609,-32.032,0
11.06,0.038,-0.308,89.042,88.422,90.865,-27.638,-31.824,0
11.08,-0.072,-0.23,88.943,88.422,91.161,-27.696,-31.914,0
11.1,-0.007,0.043,88.943,88.522,91.062,-27.696,-31.884,0
11.12,-0.051,-0.53,88.943,88.422,91.062,-27.696,-31.914,0
11.14,-0.037,0.247,88.943,88.621,91.062,-27.667,-31.914,0
11.16,0.006,-0.5,88.844,88.621,91.259,-27.696,-31.914,0
11.18,-0.078,0.174,88.844,88.422,91.062,-27.638,-31.943,0
11.2,0.012,-0.381,88.844,88.621,91.062,-27.667,-31.854,0
11.22,-0.096,-0.098,89.042,88.522,90.963,-27.696,-31.973,0
11.24,0.047,-0.124,88.943,88.522,91.062,-27.609,-31.884,0
11.26,-0.052,-0.49,89.042,88.422,91.062,-27.667,-31.973,0
11.28,-0.015,0.147,88.844,88.422,90.963,-27.609,-31.824,0
11.3,-0.031,-0.512,88.746,88.323,90.865,-27.58,-31.943,0
11.32,-0.037,0.229,88.647,88.224,90.865,-27.609,-31.795,0
11.34,-0.009,-0.439,88.647,88.025,90.766,-27.638,-31.765,0
11.36,-0.103,0.088,88.45,87.826,90.47,-27.551,-31.795,0
11.38,0.051,-0.218,88.253,87.727,90.174,-27.405,-31.557,0
11.4,-0.101,-0.318,87.957,87.33,90.174,-27.405,-31.616,0
11.42,0.01,0.023,87.76,87.528,89.977,-27.347,-31.408,0
11.44,-0.027,-0.481,87.858,87.23,89.977,-27.317,-31.527,0
11.46,-0.011,0.194,87.464,87.23,89.681,-27.201,-31.349,0
11.48,-0.015,-0.484,87.168,86.535,89.385,-27.23,-31.23,0
11.5,-0.078,0.204,86.774,86.137,88.99,-27.055,-31.171,0
11.52,0.038,-0.33,86.281,86.137,88.497,-26.938,-30.933,0
11.54,-0.123,-0.141,86.281,85.74,88.102,-26.822,-30.933,0
11.56,0.046,-0.11,85.689,85.442,87.905,-26.734,-30.695,0
11.58,-0.035,-0.384,85.393,84.846,87.412,-26.588,-30.636,0
11.6,-0.021,0.143,85.196,84.647,87.214,-26.472,-30.457,0
11.62,-0.047,-0.528,84.604,84.25,86.721,-26.355,-30.309,0
11.64,-0.066,0.254,84.604,84.051,86.721,-26.239,-30.309,0
11.66,0.046,-0.42,84.309,84.051,86.425,-26.209,-30.16,0
11.68,-0.129,0.031,84.21,83.654,86.228,-26.18,-30.16,0
11.7,0.032,-0.228,84.21,83.753,86.228,-26.064,-30.041,0
11.72,-0.06,-0.257,84.21,83.455,86.228,-26.064,-30.071,0
11.74,0.002,0.043,84.111,83.554,86.228,-26.035,-29.952,0
11.76,-0.037,-0.506,83.816,83.554,86.03,-26.005,-29.952,0
11.78,-0.054,0.294,83.914,83.355,86.03,-25.976,-30.041,0
11.8,0.024,-0.508,83.914,83.554,85.833,-25.976,-29.893,0
11.82,-0.113,0.135,83.914,83.455,86.03,-25.918,-29.982,0
11.84,0.057,-0.316,83.816,83.355,85.932,-25.976,-29.833,0
11.86,-0.086,-0.13,83.322,82.66,85.241,-25.918,-29.982,0
11.88,0.002,-0.079,81.942,81.468,83.761,-25.568,-29.447,0
11.9,-0.06,-0.467,80.857,80.375,82.873,-25.247,-29.061,0
11.92,-0.033,0.27,80.167,79.779,82.084,-24.868,-28.704,0
11.94,0.006,-0.553,79.477,79.083,81.295,-24.635,-28.377,0
11.96,-0.08,0.247,79.181,78.487,80.999,-24.489,-28.199,0
11.98,0.032,-0.361,78.589,77.991,80.604,-24.344,-27.961,0
12,-0.076,-0.04,78.294,77.792,80.308,-24.169,-27.932,0
12.02,0.036,-0.226,78.294,77.593,80.012,-24.023,-27.635,0
12.04,-0.047,-0.386,77.899,77.295,80.012,-24.081,-27.664,0
12.06,0.002,0.155,77.899,77.394,79.815,-23.994,-27.575,0
12.08,-0.023,-0.573,77.603,77.295,79.519,-24.023,-27.575,0
12.1,-0.054,0.29,77.603,77.096,79.322,-23.935,-27.486,0
12.12,-0.009,-0.41,77.406,76.898,79.322,-23.848,-27.456,0
12.14,-0.07,0.115,77.406,76.997,79.42,-23.819,-27.456,0
12.16,0.012,-0.281,77.308,77.096,79.322,-23.877,-27.337,0
12.18,-0.092,-0.237,77.308,76.898,79.322,-23.819,-27.516,0
12.2,0.026,-0.034,77.209,76.898,79.322,-23.79,-27.278,0
12.22,-0.054,-0.535,77.11,76.898,79.026,-23.819,-27.397,0
12.24,-0.033,0.18,77.209,76.798,79.223,-23.731,-27.337,0
12.26,-0.027,-0.494,76.124,75.904,78.236,-23.673,-27.189,0
12.28,-0.056,0.209,75.04,74.315,76.954,-23.323,-26.921,0
12.3,0.022,-0.347,74.053,73.619,75.671,-22.944,-26.327,0
12.32,-0.092,-0.028,73.067,72.626,74.882,-22.682,-26.089,0
12.34,0.071,-0.153,72.476,72.228,74.29,-22.39,-25.703,0
12.36,-0.06,-0.412,72.18,71.533,73.895,-22.186,-25.584,0
12.38,0.004,0.082,71.687,71.433,73.599,-21.953,-25.347,0
12.4,-0.029,-0.506,71.49,70.738,73.007,-21.982,-25.228,0
12.42,-0.033,0.215,71.194,70.837,72.711,-21.895,-25.109,0
12.44,-0.009,-0.467,70.898,70.639,72.514,-21.72,-25.049,0
12.46,-0.103,0.127,70.799,70.142,72.613,-21.632,-24.96,0
12.48,0.049,-0.279,70.799,70.042,72.416,-21.603,-24.871,0
12.5,-0.119,-0.245,70.799,70.142,72.416,-21.632,-24.841,0
12.52,0.022,-0.036,70.504,70.241,72.317,-21.574,-24.752,0
12.54,-0.045,-0.459,70.109,69.446,71.626,-21.486,-24.841,0
12.56,0,0.168,68.433,67.956,70.442,-21.166,-24.307,0
12.58,-0.037,-0.524,67.25,66.963,68.962,-20.845,-23.92,0
12.6,-0.058,0.243,66.264,65.77,67.976,-20.349,-23.534,0
12.62,0.04,-0.381,65.573,65.075,67.187,-20.174,-23.177,0
12.64,-0.119,-0.055,65.08,64.578,66.496,-19.941,-22.969,0
12.66,0.059,-0.143,64.39,64.181,66.003,-19.679,-22.583,0
12.68,-0.043,-0.334,64.291,63.585,65.805,-19.591,-22.553,0
12.7,0,0.037,63.897,63.684,65.805,-19.475,-22.316,0
12.72,-0.047,-0.524,63.404,63.287,65.115,-19.358,-22.316,0
12.74,-0.017,0.258,63.503,63.088,65.312,-19.242,-22.197,0
12.76,0.008,-0.443,63.108,62.889,64.917,-19.271,-22.108,0
12.78,-0.098,0.153,63.108,62.889,64.819,-19.242,-22.197,0
12.8,0.03,-0.224,63.01,62.69,64.819,-19.125,-21.84,0
12.82,-0.1,-0.157,63.207,62.492,64.621,-19.125,-22.137,0
12.84,-0.005,-0.124,62.024,61.796,63.438,-19.008,-21.721,0
12.86,-0.054,-0.439,60.742,60.505,62.352,-18.688,-21.513,0
12.88,-0.013,0.129,60.15,59.71,61.563,-18.309,-21.097,0
12.9,-0.037,-0.502,59.558,59.014,60.872,-18.163,-20.741,0
12.92,-0.047,0.178,58.868,58.518,60.478,-17.871,-20.533,0
12.94,0.04,-0.377,58.276,58.12,60.083,-17.726,-20.295,0
12.96,-0.06,-0.012,58.375,57.723,59.689,-17.58,-20.265,0
12.98,0.036,-0.265,57.981,57.624,59.393,-17.492,-19.998,0
13,-0.068,-0.3,57.783,57.524,59.195,-17.346,-20.057,0
13.02,0.022,0.027,57.586,57.027,58.998,-17.346,-19.938,0
13.04,-0.023,-0.473,57.586,56.928,58.801,-17.259,-19.909,0
13.06,-0.06,0.196,57.389,56.928,58.899,-17.23,-19.849,0
13.08,-0.003,-0.457,56.995,56.928,58.702,-17.259,-19.76,0
13.1,-0.096,0.143,57.192,56.829,58.702,-17.142,-19.909,0
13.12,0.026,-0.367,57.093,57.027,58.505,-17.201,-19.641,0
13.14,-0.113,-0.11,56.502,56.034,58.011,-17.172,-19.701,0
13.16,0.02,-0.075,55.614,55.239,56.827,-16.822,-19.344,0
13.18,-0.049,-0.416,54.628,54.047,55.94,-16.53,-19.077,0
13.2,-0.019,0.176,54.036,53.848,55.545,-16.239,-18.72,0
13.22,-0.029,-0.51,53.346,53.153,54.854,-16.093,-18.512,0
13.24,-0.045,0.247,53.248,52.855,54.558,-15.947,-18.334,0
13.26,0.034,-0.426,52.853,52.457,54.164,-15.772,-18.096,0
13.28,-0.092,0.078,52.557,52.159,53.769,-15.714,-18.156,0
13.3,0.065,-0.224,52.261,52.159,53.67,-15.597,-17.888,0
13.32,-0.088,-0.367,52.261,51.762,53.473,-15.597,-17.977,0
13.34,-0.005,0.057,51.966,51.961,53.572,-15.51,-17.74,0
13.36,-0.037,-0.506,51.768,51.364,53.177,-15.568,-17.829,0
13.38,-0.023,0.241,51.67,51.464,53.177,-15.364,-17.591,0
13.4,-0.043,-0.49,51.473,51.464,52.98,-15.393,-17.68,0
13.42,-0.098,0.2,51.275,50.768,52.585,-15.364,-17.591,0
13.44,0.053,-0.324,49.698,49.477,51.105,-15.014,-17.264,0
13.46,-0.127,-0.185,48.613,48.086,49.625,-14.635,-16.908,0
13.48,0.026,-0.051,47.331,47.39,48.935,-14.227,-16.343,0
13.5,-0.047,-0.428,46.838,46.198,48.146,-13.935,-16.076,0
13.52,-0.002,0.113,46.247,46,47.455,-13.731,-15.689,0
13.54,-0.047,-0.516,45.556,45.403,46.863,-13.527,-15.541,0
13.56,-0.029,0.266,45.458,45.006,46.567,-13.265,-15.481,0
13.58,0.04,-0.375,45.063,44.807,46.271,-13.207,-15.125,0
13.6,-0.115,0.041,44.866,44.609,45.876,-13.061,-15.184,0
13.62,0.047,-0.159,44.57,44.509,45.876,-13.002,-15.006,0
13.64,-0.086,-0.281,44.669,44.012,45.58,-13.002,-15.125,0
13.66,0.004,-0.032,44.176,44.311,45.383,-13.002,-14.768,0
13.68,-0.064,-0.465,44.077,44.112,45.383,-13.032,-14.917,0
13.7,-0.043,0.225,43.979,43.913,45.383,-12.828,-14.857,0
13.72,-0.005,-0.447,44.176,44.012,45.284,-12.886,-14.738,0
13.74,-0.098,0.168,43.091,42.92,44.298,-12.711,-14.768,0
13.76,0.042,-0.285,41.908,41.827,43.114,-12.419,-14.233,0
13.78,-0.092,-0.081,41.119,40.635,42.029,-12.011,-13.995,0
13.8,0.024,-0.188,40.232,40.237,41.338,-11.836,-13.49,0
13.82,-0.047,-0.388,39.738,39.343,40.648,-11.486,-13.312,0
13.84,-0.003,0.115,39.147,38.946,40.253,-11.282,-13.074,0
13.86,-0.003,-0.526,38.654,38.35,39.76,-11.224,-12.866,0
13.88,-0.068,0.192,38.457,38.151,39.464,-11.049,-12.718,0
13.9,0.008,-0.43,37.964,37.952,39.069,-10.991,-12.569,0
13.92,-0.09,0.047,38.062,37.654,38.97,-10.874,-12.51,0
13.94,0.032,-0.306,37.865,37.753,38.773,-10.845,-12.272,0
13.96,-0.08,-0.212,37.668,37.455,38.674,-10.816,-12.48,0
13.98,0.016,0.015,37.668,37.455,38.576,-10.758,-12.331,0
14,-0.051,-0.506,37.569,37.058,38.28,-10.758,-12.361,0
14.02,-0.035,0.207,37.076,37.157,38.28,-10.612,-12.213,0
14.04,-0.023,-0.469,36.682,36.164,37.688,-10.641,-12.064,0
14.06,-0.052,0.18,36.189,36.164,37.392,-10.379,-12.005,0
14.08,0.016,-0.361,35.794,35.965,36.898,-10.262,-11.826,0
14.1,-0.115,-0.04,35.696,35.369,36.701,-10.145,-11.826,0
14.12,0.057,-0.147,35.498,35.369,36.701,-10.058,-11.529,0
14.14,-0.07,-0.428,34.808,34.177,35.517,-9.912,-11.44,0
14.16,0.018,0.078,33.625,33.779,34.629,-9.591,-11.024,0
14.18,-0.019,-0.481,33.132,32.786,33.84,-9.387,-10.875,0
14.2,-0.005,0.2,32.54,32.388,33.445,-9.242,-10.489,0
14.22,-0.051,-0.42,31.85,32.09,32.952,-9.096,-10.341,0
14.24,-0.098,0.115,31.85,31.395,32.558,-8.863,-10.311,0
14.26,0.063,-0.234,31.357,31.395,32.459,-8.775,-10.043,0
14.28,-0.117,-0.216,31.357,30.998,32.262,-8.717,-10.133,0
14.3,0.024,-0.047,31.16,31.196,31.966,-8.629,-9.776,0
14.32,-0.054,-0.408,31.061,30.6,31.966,-8.629,-9.984,0
14.34,-0.011,0.084,30.963,30.699,31.867,-8.542,-9.687,0
14.36,-0.047,-0.463,30.667,30.501,31.472,-8.513,-9.717,0
14.38,-0.052,0.215,30.667,30.6,31.571,-8.425,-9.776,0
14.4,0.01,-0.347,30.469,30.501,31.374,-8.425,-9.538,0
14.42,-0.119,-0.014,29.681,29.607,30.683,-8.309,-9.627,0
14.44,0.073,-0.187,28.103,28.414,29.203,-7.959,-9.093,0
14.46,-0.056,-0.273,27.314,26.924,28.019,-7.609,-8.885,0
14.48,0.016,-0.03,26.427,26.427,27.23,-7.346,-8.35,0
14.5,-0.056,-0.502,25.835,25.434,26.441,-6.997,-8.112,0
14.52,-0.023,0.231,25.342,24.937,26.046,-6.705,-7.845,0
14.54,0.004,-0.453,24.849,24.738,25.849,-6.705,-7.577,0
14.56,-0.094,0.156,24.652,24.54,25.355,-6.53,-7.607,0
14.58,0.018,-0.286,24.257,24.043,24.862,-6.472,-7.369,0
14.6,-0.101,-0.116,24.257,24.043,24.862,-6.355,-7.429,0
14.62,0.02,-0.175,23.863,23.844,24.763,-6.326,-7.221,0
14.64,-0.058,-0.404,23.863,23.546,24.566,-6.297,-7.221,0
14.66,-0.005,0.129,23.863,23.844,24.566,-6.209,-7.072,0
14.68,-0.021,-0.543,23.863,23.546,24.369,-6.18,-7.161,0
14.7,-0.043,0.235,23.666,23.546,24.468,-6.209,-7.161,0
14.72,-0.009,-0.371,23.468,23.348,24.27,-6.151,-7.042,0
14.74,-0.064,0.053,23.37,23.049,24.073,-6.005,-7.012,0
14.76,0.016,-0.226,22.877,22.95,23.58,-6.064,-6.775,0
14.78,-0.092,-0.22,23.074,22.553,23.58,-5.889,-6.953,0
14.8,0.036,-0.049,22.778,22.751,23.382,-5.918,-6.656,0
14.82,-0.064,-0.516,22.187,21.758,22.396,-5.714,-6.745,0
14.84,-0.009,0.131,21.398,21.46,22.001,-5.51,-6.329,0
14.86,-0.033,-0.441,20.806,20.665,21.508,-5.364,-6.18,0
14.88,-0.037,0.137,20.51,20.268,21.113,-5.189,-6.002,0
14.9,-0.021,-0.326,19.82,19.97,20.62,-5.102,-5.735,0
14.92,-0.092,-0.03,19.919,19.373,20.423,-4.956,-5.883,0
